unix_time,cpu_memory_current_gb,gpu_memory_used_gb
1781453733,15.94,14.14
1781453738,15.94,14.14
1781453743,15.94,14.14
1781453748,15.94,14.14
1781453753,15.94,14.14
1781453758,15.94,14.14
1781453763,15.94,14.14
1781453768,15.94,14.14
1781453773,15.94,14.14
1781453778,15.45,14.14
