condition,condition_label,initialization,mutation,seed,run_id,generation,best_search_fitness,wikitext2_ppl,stage2_candidate_evaluations_cumulative,stage2_evaluated_tokens_cumulative,total_candidate_evaluations_cumulative,total_evaluated_tokens_cumulative,stage2_runtime_minutes_cumulative,total_runtime_minutes_cumulative
depthwarm_standard,Depth→Joint warm start + standard mutation,depth_warm,standard,1,thesis_depthwarm_standard_joint_mistral_s0.25_qproj3.0_g50_o16_seed1,37,0.64306640625,,1000,1819136,1572,2818560,14.522235884936526,24.10556921826986
depthwarm_standard,Depth→Joint warm start + standard mutation,depth_warm,standard,1,thesis_depthwarm_standard_joint_mistral_s0.25_qproj3.0_g50_o16_seed1,38,0.6435546875,,1027,1868288,1599,2867712,14.712913098170732,24.296246431504066
depthwarm_standard,Depth→Joint warm start + standard mutation,depth_warm,standard,1,thesis_depthwarm_standard_joint_mistral_s0.25_qproj3.0_g50_o16_seed1,39,0.6435546875,,1054,1917440,1626,2916864,14.911322250333615,24.494655583666948
depthwarm_standard,Depth→Joint warm start + standard mutation,depth_warm,standard,1,thesis_depthwarm_standard_joint_mistral_s0.25_qproj3.0_g50_o16_seed1,40,0.64306640625,,1081,1966592,1653,2966016,15.090957213550185,24.67429054688352
depthwarm_standard,Depth→Joint warm start + standard mutation,depth_warm,standard,1,thesis_depthwarm_standard_joint_mistral_s0.25_qproj3.0_g50_o16_seed1,41,0.64404296875,11.875,1108,2015744,1680,3015168,16.156214591433915,25.739547924767248
depthwarm_standard,Depth→Joint warm start + standard mutation,depth_warm,standard,1,thesis_depthwarm_standard_joint_mistral_s0.25_qproj3.0_g50_o16_seed1,42,0.6435546875,,1135,2064896,1707,3064320,16.365750638480918,25.949083971814254
depthwarm_standard,Depth→Joint warm start + standard mutation,depth_warm,standard,1,thesis_depthwarm_standard_joint_mistral_s0.25_qproj3.0_g50_o16_seed1,43,0.64306640625,,1162,2114048,1734,3113472,16.56059540946347,26.143928742796803
depthwarm_standard,Depth→Joint warm start + standard mutation,depth_warm,standard,1,thesis_depthwarm_standard_joint_mistral_s0.25_qproj3.0_g50_o16_seed1,44,0.61962890625,,1189,2163200,1761,3162624,16.748495104334626,26.331828437667962
depthwarm_standard,Depth→Joint warm start + standard mutation,depth_warm,standard,1,thesis_depthwarm_standard_joint_mistral_s0.25_qproj3.0_g50_o16_seed1,45,0.6201171875,,1216,2212352,1788,3211776,16.94401121128661,26.527344544619943
depthwarm_standard,Depth→Joint warm start + standard mutation,depth_warm,standard,1,thesis_depthwarm_standard_joint_mistral_s0.25_qproj3.0_g50_o16_seed1,46,0.6201171875,11.6015625,1243,2261504,1815,3260928,18.00493794621434,27.588271279547673
depthwarm_standard,Depth→Joint warm start + standard mutation,depth_warm,standard,1,thesis_depthwarm_standard_joint_mistral_s0.25_qproj3.0_g50_o16_seed1,47,0.61962890625,,1270,2310656,1842,3310080,18.198113158585816,27.781446491919148
depthwarm_standard,Depth→Joint warm start + standard mutation,depth_warm,standard,1,thesis_depthwarm_standard_joint_mistral_s0.25_qproj3.0_g50_o16_seed1,48,0.61962890625,,1297,2359808,1869,3359232,18.407718735715996,27.991052069049328
depthwarm_standard,Depth→Joint warm start + standard mutation,depth_warm,standard,1,thesis_depthwarm_standard_joint_mistral_s0.25_qproj3.0_g50_o16_seed1,49,0.61962890625,,1324,2408960,1896,3408384,18.604291607315343,28.187624940648675
depthwarm_standard,Depth→Joint warm start + standard mutation,depth_warm,standard,1,thesis_depthwarm_standard_joint_mistral_s0.25_qproj3.0_g50_o16_seed1,50,0.62060546875,11.671875,1351,2458112,1923,3457536,18.788279937114567,28.3716132704479
depthwarm_standard,Depth→Joint warm start + standard mutation,depth_warm,standard,2,thesis_depthwarm_standard_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,1,0.62939453125,11.3515625,28,49664,600,1049088,1.629028939230678,11.245695605897344
depthwarm_standard,Depth→Joint warm start + standard mutation,depth_warm,standard,2,thesis_depthwarm_standard_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,2,0.6220703125,,55,98816,627,1098240,1.8276911056833343,11.444357772350001
depthwarm_standard,Depth→Joint warm start + standard mutation,depth_warm,standard,2,thesis_depthwarm_standard_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,3,0.61962890625,,82,147968,654,1147392,2.014991982731347,11.631658649398014
depthwarm_standard,Depth→Joint warm start + standard mutation,depth_warm,standard,2,thesis_depthwarm_standard_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,4,0.619140625,,109,197120,681,1196544,2.1994691791478544,11.816135845814522
depthwarm_standard,Depth→Joint warm start + standard mutation,depth_warm,standard,2,thesis_depthwarm_standard_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,5,0.61962890625,,136,246272,708,1245696,2.397549093165435,12.014215759832101
depthwarm_standard,Depth→Joint warm start + standard mutation,depth_warm,standard,2,thesis_depthwarm_standard_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,6,0.61962890625,11.3515625,163,295424,735,1294848,3.4515713742158067,13.068238040882473
depthwarm_standard,Depth→Joint warm start + standard mutation,depth_warm,standard,2,thesis_depthwarm_standard_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,7,0.619140625,,190,344576,762,1344000,3.640737776698855,13.257404443365521
depthwarm_standard,Depth→Joint warm start + standard mutation,depth_warm,standard,2,thesis_depthwarm_standard_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,8,0.6181640625,,217,393728,789,1393152,3.8341456242992233,13.45081229096589
depthwarm_standard,Depth→Joint warm start + standard mutation,depth_warm,standard,2,thesis_depthwarm_standard_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,9,0.6123046875,,244,442880,816,1442304,4.029725188847321,13.646391855513988
depthwarm_standard,Depth→Joint warm start + standard mutation,depth_warm,standard,2,thesis_depthwarm_standard_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,10,0.61083984375,,271,492032,843,1491456,4.226126196980476,13.842792863647142
depthwarm_standard,Depth→Joint warm start + standard mutation,depth_warm,standard,2,thesis_depthwarm_standard_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,11,0.61083984375,11.3125,298,541184,870,1540608,5.310867529913472,14.927534196580138
depthwarm_standard,Depth→Joint warm start + standard mutation,depth_warm,standard,2,thesis_depthwarm_standard_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,12,0.61181640625,,325,590336,897,1589760,5.50431944495067,15.120986111617336
depthwarm_standard,Depth→Joint warm start + standard mutation,depth_warm,standard,2,thesis_depthwarm_standard_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,13,0.61083984375,,352,639488,924,1638912,5.69031768651524,15.306984353181907
depthwarm_standard,Depth→Joint warm start + standard mutation,depth_warm,standard,2,thesis_depthwarm_standard_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,14,0.611328125,,379,688640,951,1688064,5.884568344964646,15.501235011631312
depthwarm_standard,Depth→Joint warm start + standard mutation,depth_warm,standard,2,thesis_depthwarm_standard_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,15,0.611328125,,406,737792,978,1737216,6.073518002801575,15.690184669468241
depthwarm_standard,Depth→Joint warm start + standard mutation,depth_warm,standard,2,thesis_depthwarm_standard_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,16,0.611328125,11.3125,433,786944,1005,1786368,7.13903856536684,16.755705232033506
depthwarm_standard,Depth→Joint warm start + standard mutation,depth_warm,standard,2,thesis_depthwarm_standard_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,17,0.611328125,,460,836096,1032,1835520,7.3484694739803675,16.965136140647033
depthwarm_standard,Depth→Joint warm start + standard mutation,depth_warm,standard,2,thesis_depthwarm_standard_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,18,0.6103515625,,487,885248,1059,1884672,7.540014704448792,17.156681371115457
depthwarm_standard,Depth→Joint warm start + standard mutation,depth_warm,standard,2,thesis_depthwarm_standard_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,19,0.607421875,,514,934400,1086,1933824,7.732691753849697,17.349358420516364
depthwarm_standard,Depth→Joint warm start + standard mutation,depth_warm,standard,2,thesis_depthwarm_standard_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,20,0.607421875,,541,983552,1113,1982976,7.923193710918228,17.539860377584894
depthwarm_standard,Depth→Joint warm start + standard mutation,depth_warm,standard,2,thesis_depthwarm_standard_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,21,0.607421875,11.3125,568,1032704,1140,2032128,8.990466671600007,18.607133338266674
depthwarm_standard,Depth→Joint warm start + standard mutation,depth_warm,standard,2,thesis_depthwarm_standard_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,22,0.607421875,,595,1081856,1167,2081280,9.17503550206311,18.791702168729778
depthwarm_standard,Depth→Joint warm start + standard mutation,depth_warm,standard,2,thesis_depthwarm_standard_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,23,0.607421875,,622,1131008,1194,2130432,9.380782398348675,18.997449065015342
depthwarm_standard,Depth→Joint warm start + standard mutation,depth_warm,standard,2,thesis_depthwarm_standard_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,24,0.60498046875,,649,1180160,1221,2179584,9.567816394978824,19.18448306164549
depthwarm_standard,Depth→Joint warm start + standard mutation,depth_warm,standard,2,thesis_depthwarm_standard_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,25,0.60546875,,676,1229312,1248,2228736,9.767115970778589,19.383782637445258
depthwarm_standard,Depth→Joint warm start + standard mutation,depth_warm,standard,2,thesis_depthwarm_standard_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,26,0.60546875,11.3125,703,1278464,1275,2277888,10.834514799783937,20.451181466450603
depthwarm_standard,Depth→Joint warm start + standard mutation,depth_warm,standard,2,thesis_depthwarm_standard_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,27,0.60546875,,730,1327616,1302,2327040,11.025421182562907,20.642087849229576
depthwarm_standard,Depth→Joint warm start + standard mutation,depth_warm,standard,2,thesis_depthwarm_standard_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,28,0.60595703125,,757,1376768,1329,2376192,11.221567689247118,20.838234355913787
depthwarm_standard,Depth→Joint warm start + standard mutation,depth_warm,standard,2,thesis_depthwarm_standard_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,29,0.60595703125,,784,1425920,1356,2425344,11.425953949677448,21.042620616344113
depthwarm_standard,Depth→Joint warm start + standard mutation,depth_warm,standard,2,thesis_depthwarm_standard_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,30,0.60595703125,,811,1475072,1383,2474496,11.623993987279635,21.2406606539463
depthwarm_standard,Depth→Joint warm start + standard mutation,depth_warm,standard,2,thesis_depthwarm_standard_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,31,0.60546875,11.2890625,838,1524224,1410,2523648,12.704034280466537,22.320700947133204
depthwarm_standard,Depth→Joint warm start + standard mutation,depth_warm,standard,2,thesis_depthwarm_standard_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,32,0.60498046875,,865,1573376,1437,2572800,12.889933206917098,22.506599873583763
depthwarm_standard,Depth→Joint warm start + standard mutation,depth_warm,standard,2,thesis_depthwarm_standard_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,33,0.60546875,,892,1622528,1464,2621952,13.082369180846339,22.699035847513006
depthwarm_standard,Depth→Joint warm start + standard mutation,depth_warm,standard,2,thesis_depthwarm_standard_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,34,0.60546875,,919,1671680,1491,2671104,13.269520218313362,22.886186884980027
depthwarm_standard,Depth→Joint warm start + standard mutation,depth_warm,standard,2,thesis_depthwarm_standard_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,35,0.60546875,,946,1720832,1518,2720256,13.475870859933396,23.09253752660006
depthwarm_standard,Depth→Joint warm start + standard mutation,depth_warm,standard,2,thesis_depthwarm_standard_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,36,0.60498046875,11.3515625,973,1769984,1545,2769408,14.550550541933626,24.16721720860029
depthwarm_standard,Depth→Joint warm start + standard mutation,depth_warm,standard,2,thesis_depthwarm_standard_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,37,0.6044921875,,1000,1819136,1572,2818560,14.746132410899737,24.362799077566404
depthwarm_standard,Depth→Joint warm start + standard mutation,depth_warm,standard,2,thesis_depthwarm_standard_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,38,0.60546875,,1027,1868288,1599,2867712,14.935911283711903,24.55257795037857
depthwarm_standard,Depth→Joint warm start + standard mutation,depth_warm,standard,2,thesis_depthwarm_standard_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,39,0.60546875,,1054,1917440,1626,2916864,15.138516164897009,24.755182831563676
depthwarm_standard,Depth→Joint warm start + standard mutation,depth_warm,standard,2,thesis_depthwarm_standard_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,40,0.60546875,,1081,1966592,1653,2966016,15.337421312617758,24.954087979284427
depthwarm_standard,Depth→Joint warm start + standard mutation,depth_warm,standard,2,thesis_depthwarm_standard_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,41,0.60546875,11.3359375,1108,2015744,1680,3015168,16.391389927865628,26.008056594532295
depthwarm_standard,Depth→Joint warm start + standard mutation,depth_warm,standard,2,thesis_depthwarm_standard_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,42,0.60595703125,,1135,2064896,1707,3064320,16.59052477936105,26.207191446027718
depthwarm_standard,Depth→Joint warm start + standard mutation,depth_warm,standard,2,thesis_depthwarm_standard_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,43,0.6044921875,,1162,2114048,1734,3113472,16.778332836149882,26.39499950281655
depthwarm_standard,Depth→Joint warm start + standard mutation,depth_warm,standard,2,thesis_depthwarm_standard_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,44,0.60498046875,,1189,2163200,1761,3162624,16.96361715804475,26.58028382471142
depthwarm_standard,Depth→Joint warm start + standard mutation,depth_warm,standard,2,thesis_depthwarm_standard_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,45,0.60498046875,,1216,2212352,1788,3211776,17.149752181450214,26.76641884811688
depthwarm_standard,Depth→Joint warm start + standard mutation,depth_warm,standard,2,thesis_depthwarm_standard_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,46,0.60498046875,11.3125,1243,2261504,1815,3260928,18.210094335131966,27.826761001798634
depthwarm_standard,Depth→Joint warm start + standard mutation,depth_warm,standard,2,thesis_depthwarm_standard_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,47,0.60498046875,,1270,2310656,1842,3310080,18.386725941548743,28.00339260821541
depthwarm_standard,Depth→Joint warm start + standard mutation,depth_warm,standard,2,thesis_depthwarm_standard_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,48,0.60498046875,,1297,2359808,1869,3359232,18.588632222179633,28.2052988888463
depthwarm_standard,Depth→Joint warm start + standard mutation,depth_warm,standard,2,thesis_depthwarm_standard_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,49,0.60546875,,1324,2408960,1896,3408384,18.773116425347204,28.38978309201387
depthwarm_standard,Depth→Joint warm start + standard mutation,depth_warm,standard,2,thesis_depthwarm_standard_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,50,0.60546875,11.3515625,1351,2458112,1923,3457536,18.963134216618105,28.57980088328477
standard_interaction,Standard initialization + interaction-aware mutation,standard,interaction_aware,0,thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed0,1,1.216796875,23.125,59,65536,59,65536,1.795816350033662,1.795816350033662
standard_interaction,Standard initialization + interaction-aware mutation,standard,interaction_aware,0,thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed0,2,1.125,,86,114688,86,114688,2.0394106652995108,2.0394106652995108
standard_interaction,Standard initialization + interaction-aware mutation,standard,interaction_aware,0,thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed0,3,1.0322265625,,113,163840,113,163840,2.263692099915352,2.263692099915352
standard_interaction,Standard initialization + interaction-aware mutation,standard,interaction_aware,0,thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed0,4,0.98291015625,,140,212992,140,212992,2.4861882104499577,2.4861882104499577
standard_interaction,Standard initialization + interaction-aware mutation,standard,interaction_aware,0,thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed0,5,0.9833984375,,167,262144,167,262144,2.7039180204834943,2.7039180204834943
standard_interaction,Standard initialization + interaction-aware mutation,standard,interaction_aware,0,thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed0,6,0.935546875,15.1640625,194,311296,194,311296,3.8130310194334016,3.8130310194334016
standard_interaction,Standard initialization + interaction-aware mutation,standard,interaction_aware,0,thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed0,7,0.8701171875,,221,360448,221,360448,4.04614154373218,4.04614154373218
standard_interaction,Standard initialization + interaction-aware mutation,standard,interaction_aware,0,thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed0,8,0.8349609375,,248,409600,248,409600,4.261115419550333,4.261115419550333
standard_interaction,Standard initialization + interaction-aware mutation,standard,interaction_aware,0,thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed0,9,0.8349609375,,275,458752,275,458752,4.486581335148852,4.486581335148852
standard_interaction,Standard initialization + interaction-aware mutation,standard,interaction_aware,0,thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed0,10,0.8203125,,302,507904,302,507904,4.708818071715844,4.708818071715844
standard_interaction,Standard initialization + interaction-aware mutation,standard,interaction_aware,0,thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed0,11,0.77099609375,12.59375,329,557056,329,557056,5.797654364766398,5.797654364766398
standard_interaction,Standard initialization + interaction-aware mutation,standard,interaction_aware,0,thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed0,12,0.76171875,,356,606208,356,606208,6.040299543231958,6.040299543231958
standard_interaction,Standard initialization + interaction-aware mutation,standard,interaction_aware,0,thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed0,13,0.73046875,,383,655360,383,655360,6.261032940416286,6.261032940416286
standard_interaction,Standard initialization + interaction-aware mutation,standard,interaction_aware,0,thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed0,14,0.72998046875,,410,704512,410,704512,6.488199257582892,6.488199257582892
standard_interaction,Standard initialization + interaction-aware mutation,standard,interaction_aware,0,thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed0,15,0.71337890625,,437,753664,437,753664,6.702031694715455,6.702031694715455
standard_interaction,Standard initialization + interaction-aware mutation,standard,interaction_aware,0,thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed0,16,0.70654296875,12.015625,464,802816,464,802816,7.805989890566949,7.805989890566949
standard_interaction,Standard initialization + interaction-aware mutation,standard,interaction_aware,0,thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed0,17,0.6884765625,,491,851968,491,851968,8.037821023032302,8.037821023032302
standard_interaction,Standard initialization + interaction-aware mutation,standard,interaction_aware,0,thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed0,18,0.6884765625,,518,901120,518,901120,8.25748737944911,8.25748737944911
standard_interaction,Standard initialization + interaction-aware mutation,standard,interaction_aware,0,thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed0,19,0.68896484375,,545,950272,545,950272,8.474321399600012,8.474321399600012
standard_interaction,Standard initialization + interaction-aware mutation,standard,interaction_aware,0,thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed0,20,0.68603515625,,572,999424,572,999424,8.688326102466089,8.688326102466089
standard_interaction,Standard initialization + interaction-aware mutation,standard,interaction_aware,0,thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed0,21,0.67041015625,11.625,599,1048576,599,1048576,9.792225861233115,9.792225861233115
standard_interaction,Standard initialization + interaction-aware mutation,standard,interaction_aware,0,thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed0,22,0.6484375,,626,1097728,626,1097728,10.02101033256622,10.02101033256622
standard_interaction,Standard initialization + interaction-aware mutation,standard,interaction_aware,0,thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed0,23,0.6484375,,653,1146880,653,1146880,10.239146609866292,10.239146609866292
standard_interaction,Standard initialization + interaction-aware mutation,standard,interaction_aware,0,thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed0,24,0.638671875,,680,1196032,680,1196032,10.459479645482498,10.459479645482498
standard_interaction,Standard initialization + interaction-aware mutation,standard,interaction_aware,0,thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed0,25,0.638671875,,707,1245184,707,1245184,10.67548669348277,10.67548669348277
standard_interaction,Standard initialization + interaction-aware mutation,standard,interaction_aware,0,thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed0,26,0.63916015625,11.265625,734,1294336,734,1294336,11.777328390216764,11.777328390216764
standard_interaction,Standard initialization + interaction-aware mutation,standard,interaction_aware,0,thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed0,27,0.62841796875,,761,1343488,761,1343488,11.9954346576822,11.9954346576822
standard_interaction,Standard initialization + interaction-aware mutation,standard,interaction_aware,0,thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed0,28,0.62841796875,,788,1392640,788,1392640,12.225095819765313,12.225095819765313
standard_interaction,Standard initialization + interaction-aware mutation,standard,interaction_aware,0,thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed0,29,0.6181640625,,815,1441792,815,1441792,12.431600286215932,12.431600286215932
standard_interaction,Standard initialization + interaction-aware mutation,standard,interaction_aware,0,thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed0,30,0.6181640625,,842,1490944,842,1490944,12.6456853766654,12.6456853766654
standard_interaction,Standard initialization + interaction-aware mutation,standard,interaction_aware,0,thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed0,31,0.6181640625,11.03125,869,1540096,869,1540096,13.750026678282302,13.750026678282302
standard_interaction,Standard initialization + interaction-aware mutation,standard,interaction_aware,0,thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed0,32,0.6123046875,,896,1589248,896,1589248,13.96367417484871,13.96367417484871
standard_interaction,Standard initialization + interaction-aware mutation,standard,interaction_aware,0,thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed0,33,0.6123046875,,923,1638400,923,1638400,14.189681177332144,14.189681177332144
standard_interaction,Standard initialization + interaction-aware mutation,standard,interaction_aware,0,thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed0,34,0.61279296875,,950,1687552,950,1687552,14.408298503582289,14.408298503582289
standard_interaction,Standard initialization + interaction-aware mutation,standard,interaction_aware,0,thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed0,35,0.61279296875,,977,1736704,977,1736704,14.624657282415622,14.624657282415622
standard_interaction,Standard initialization + interaction-aware mutation,standard,interaction_aware,0,thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed0,36,0.61279296875,10.9453125,1004,1785856,1004,1785856,15.71590673966566,15.71590673966566
standard_interaction,Standard initialization + interaction-aware mutation,standard,interaction_aware,0,thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed0,37,0.61279296875,,1031,1835008,1031,1835008,15.933275165049903,15.933275165049903
standard_interaction,Standard initialization + interaction-aware mutation,standard,interaction_aware,0,thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed0,38,0.6123046875,,1058,1884160,1058,1884160,16.161987549483698,16.161987549483698
standard_interaction,Standard initialization + interaction-aware mutation,standard,interaction_aware,0,thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed0,39,0.6123046875,,1085,1933312,1085,1933312,16.366588841516446,16.366588841516446
standard_interaction,Standard initialization + interaction-aware mutation,standard,interaction_aware,0,thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed0,40,0.61279296875,,1112,1982464,1112,1982464,16.5801750676493,16.5801750676493
standard_interaction,Standard initialization + interaction-aware mutation,standard,interaction_aware,0,thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed0,41,0.61279296875,10.9453125,1139,2031616,1139,2031616,17.66776751548362,17.66776751548362
standard_interaction,Standard initialization + interaction-aware mutation,standard,interaction_aware,0,thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed0,42,0.61279296875,,1166,2080768,1166,2080768,17.87643833779924,17.87643833779924
standard_interaction,Standard initialization + interaction-aware mutation,standard,interaction_aware,0,thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed0,43,0.61279296875,,1193,2129920,1193,2129920,18.09295671043219,18.09295671043219
standard_interaction,Standard initialization + interaction-aware mutation,standard,interaction_aware,0,thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed0,44,0.6123046875,,1220,2179072,1220,2179072,18.319419521000235,18.319419521000235
standard_interaction,Standard initialization + interaction-aware mutation,standard,interaction_aware,0,thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed0,45,0.61279296875,,1247,2228224,1247,2228224,18.538658804999432,18.538658804999432
standard_interaction,Standard initialization + interaction-aware mutation,standard,interaction_aware,0,thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed0,46,0.6123046875,10.9453125,1274,2277376,1274,2277376,19.642186964215945,19.642186964215945
standard_interaction,Standard initialization + interaction-aware mutation,standard,interaction_aware,0,thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed0,47,0.61279296875,,1301,2326528,1301,2326528,19.855500343399278,19.855500343399278
standard_interaction,Standard initialization + interaction-aware mutation,standard,interaction_aware,0,thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed0,48,0.6123046875,,1328,2375680,1328,2375680,20.070128183648922,20.070128183648922
standard_interaction,Standard initialization + interaction-aware mutation,standard,interaction_aware,0,thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed0,49,0.61279296875,,1355,2424832,1355,2424832,20.29505185201609,20.29505185201609
standard_interaction,Standard initialization + interaction-aware mutation,standard,interaction_aware,0,thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed0,50,0.61083984375,10.8984375,1382,2473984,1382,2473984,20.512928114499665,20.512928114499665
standard_interaction,Standard initialization + interaction-aware mutation,standard,interaction_aware,1,thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed1,1,1.2099609375,19.84375,59,65536,59,65536,1.7002429262851364,1.7002429262851364
standard_interaction,Standard initialization + interaction-aware mutation,standard,interaction_aware,1,thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed1,2,1.166015625,,86,114688,86,114688,1.9133459151509062,1.9133459151509062
standard_interaction,Standard initialization + interaction-aware mutation,standard,interaction_aware,1,thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed1,3,1.0673828125,,113,163840,113,163840,2.125138978885176,2.125138978885176
standard_interaction,Standard initialization + interaction-aware mutation,standard,interaction_aware,1,thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed1,4,0.9287109375,,140,212992,140,212992,2.3376163837014854,2.3376163837014854
standard_interaction,Standard initialization + interaction-aware mutation,standard,interaction_aware,1,thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed1,5,0.861328125,,167,262144,167,262144,2.561042928734484,2.561042928734484
