method,seed,run_id,phase,generation,best_search_fitness,wikitext2_ppl,train_ppl,selected_parent_mutation_type,accepted_parent_replacement,runtime_seconds_cumulative
depth,0,thesis_medium_depth_mistral_s0.25_g20_o16_seed0,generation,1,1.2021484375,22.796875,21.9375,,True,106.84682102128863
depth,0,thesis_medium_depth_mistral_s0.25_g20_o16_seed0,generation,2,1.1806640625,,,,True,117.53522763773799
depth,0,thesis_medium_depth_mistral_s0.25_g20_o16_seed0,generation,3,1.060546875,,,,True,128.22495203651488
depth,0,thesis_medium_depth_mistral_s0.25_g20_o16_seed0,generation,4,1.005859375,,,,False,138.99053349718451
depth,0,thesis_medium_depth_mistral_s0.25_g20_o16_seed0,generation,5,1.005859375,,,,True,149.8780932817608
depth,0,thesis_medium_depth_mistral_s0.25_g20_o16_seed0,generation,6,0.90625,15.25,14.9296875,,True,222.7068759612739
depth,0,thesis_medium_depth_mistral_s0.25_g20_o16_seed0,generation,7,0.8779296875,,,,True,233.3915820773691
depth,0,thesis_medium_depth_mistral_s0.25_g20_o16_seed0,generation,8,0.8759765625,,,,True,244.11017011851072
depth,0,thesis_medium_depth_mistral_s0.25_g20_o16_seed0,generation,9,0.82568359375,,,,True,254.80071732215583
depth,0,thesis_medium_depth_mistral_s0.25_g20_o16_seed0,generation,10,0.8193359375,,,,False,265.68362297303975
depth,0,thesis_medium_depth_mistral_s0.25_g20_o16_seed0,generation,11,0.81884765625,14.4140625,13.8046875,,True,338.30645400471985
depth,0,thesis_medium_depth_mistral_s0.25_g20_o16_seed0,generation,12,0.8154296875,,,,True,349.01912073791027
depth,0,thesis_medium_depth_mistral_s0.25_g20_o16_seed0,generation,13,0.79541015625,,,,False,359.755887882784
depth,0,thesis_medium_depth_mistral_s0.25_g20_o16_seed0,generation,14,0.79541015625,,,,True,370.51512153074145
depth,0,thesis_medium_depth_mistral_s0.25_g20_o16_seed0,generation,15,0.7763671875,,,,True,381.2807623669505
depth,0,thesis_medium_depth_mistral_s0.25_g20_o16_seed0,generation,16,0.7724609375,12.9453125,13.171875,,True,454.2849497292191
depth,0,thesis_medium_depth_mistral_s0.25_g20_o16_seed0,generation,17,0.685546875,,,,False,465.1003271974623
depth,0,thesis_medium_depth_mistral_s0.25_g20_o16_seed0,generation,18,0.685546875,,,,False,475.9140249527991
depth,0,thesis_medium_depth_mistral_s0.25_g20_o16_seed0,generation,19,0.685546875,,,,False,487.1058962326497
depth,0,thesis_medium_depth_mistral_s0.25_g20_o16_seed0,generation,20,0.68505859375,,,,False,497.85287897102535
depth,0,thesis_medium_depth_mistral_s0.25_g20_o16_seed0,final,20,0.68505859375,11.8046875,12.15625,,,572.0
depth,1,thesis_medium_depth_mistral_s0.25_g20_o16_seed1,generation,1,1.224609375,19.5,20.890625,,True,111.68021896481514
depth,1,thesis_medium_depth_mistral_s0.25_g20_o16_seed1,generation,2,1.244140625,,,,True,122.33270869590342
depth,1,thesis_medium_depth_mistral_s0.25_g20_o16_seed1,generation,3,1.099609375,,,,True,132.97869280539453
depth,1,thesis_medium_depth_mistral_s0.25_g20_o16_seed1,generation,4,1.01953125,,,,True,143.63097944296896
depth,1,thesis_medium_depth_mistral_s0.25_g20_o16_seed1,generation,5,0.9072265625,,,,True,154.4330664742738
depth,1,thesis_medium_depth_mistral_s0.25_g20_o16_seed1,generation,6,0.89794921875,14.6640625,14.4140625,,True,227.07547140866518
depth,1,thesis_medium_depth_mistral_s0.25_g20_o16_seed1,generation,7,0.84716796875,,,,False,237.76042156852782
depth,1,thesis_medium_depth_mistral_s0.25_g20_o16_seed1,generation,8,0.84765625,,,,True,248.41257455013692
depth,1,thesis_medium_depth_mistral_s0.25_g20_o16_seed1,generation,9,0.74755859375,,,,False,259.0590242408216
depth,1,thesis_medium_depth_mistral_s0.25_g20_o16_seed1,generation,10,0.74853515625,,,,False,269.7280993703753
depth,1,thesis_medium_depth_mistral_s0.25_g20_o16_seed1,generation,11,0.74853515625,12.46875,12.1796875,,False,342.3639348652214
depth,1,thesis_medium_depth_mistral_s0.25_g20_o16_seed1,generation,12,0.74853515625,,,,False,353.0578977931291
depth,1,thesis_medium_depth_mistral_s0.25_g20_o16_seed1,generation,13,0.74755859375,,,,False,363.7211180534214
depth,1,thesis_medium_depth_mistral_s0.25_g20_o16_seed1,generation,14,0.74853515625,,,,True,374.3924403209239
depth,1,thesis_medium_depth_mistral_s0.25_g20_o16_seed1,generation,15,0.74462890625,,,,True,385.120921196416
depth,1,thesis_medium_depth_mistral_s0.25_g20_o16_seed1,generation,16,0.734375,12.421875,12.1796875,,False,457.71466536819935
depth,1,thesis_medium_depth_mistral_s0.25_g20_o16_seed1,generation,17,0.73388671875,,,,True,468.400961920619
depth,1,thesis_medium_depth_mistral_s0.25_g20_o16_seed1,generation,18,0.73388671875,,,,True,479.13427547737956
depth,1,thesis_medium_depth_mistral_s0.25_g20_o16_seed1,generation,19,0.71484375,,,,False,490.27974870987236
depth,1,thesis_medium_depth_mistral_s0.25_g20_o16_seed1,generation,20,0.71484375,,,,True,500.9811579436064
depth,1,thesis_medium_depth_mistral_s0.25_g20_o16_seed1,final,20,0.69921875,12.4453125,11.71875,,,575.0
depth,2,thesis_medium_depth_mistral_s0.25_g20_o16_seed2,generation,1,1.3759765625,26.140625,24.796875,,True,112.24688515998423
depth,2,thesis_medium_depth_mistral_s0.25_g20_o16_seed2,generation,2,1.0673828125,,,,True,122.87574627995491
depth,2,thesis_medium_depth_mistral_s0.25_g20_o16_seed2,generation,3,1.046875,,,,True,133.57914857193828
depth,2,thesis_medium_depth_mistral_s0.25_g20_o16_seed2,generation,4,0.888671875,,,,True,144.29242140986025
depth,2,thesis_medium_depth_mistral_s0.25_g20_o16_seed2,generation,5,0.857421875,,,,True,154.9874875191599
depth,2,thesis_medium_depth_mistral_s0.25_g20_o16_seed2,generation,6,0.822265625,13.671875,12.3515625,,True,227.57054822705686
depth,2,thesis_medium_depth_mistral_s0.25_g20_o16_seed2,generation,7,0.80810546875,,,,False,238.2082334458828
depth,2,thesis_medium_depth_mistral_s0.25_g20_o16_seed2,generation,8,0.8076171875,,,,True,248.87713784724474
depth,2,thesis_medium_depth_mistral_s0.25_g20_o16_seed2,generation,9,0.75732421875,,,,True,259.56953882426023
depth,2,thesis_medium_depth_mistral_s0.25_g20_o16_seed2,generation,10,0.75244140625,,,,True,270.30278233252466
depth,2,thesis_medium_depth_mistral_s0.25_g20_o16_seed2,generation,11,0.70068359375,12.4453125,11.03125,,False,343.23411806859076
depth,2,thesis_medium_depth_mistral_s0.25_g20_o16_seed2,generation,12,0.701171875,,,,True,354.02424562349916
depth,2,thesis_medium_depth_mistral_s0.25_g20_o16_seed2,generation,13,0.6884765625,,,,True,364.72085312381387
depth,2,thesis_medium_depth_mistral_s0.25_g20_o16_seed2,generation,14,0.6787109375,,,,True,375.42087267152965
depth,2,thesis_medium_depth_mistral_s0.25_g20_o16_seed2,generation,15,0.6728515625,,,,False,386.1537263058126
depth,2,thesis_medium_depth_mistral_s0.25_g20_o16_seed2,generation,16,0.6728515625,11.875,10.6015625,,True,458.9741231556982
depth,2,thesis_medium_depth_mistral_s0.25_g20_o16_seed2,generation,17,0.6474609375,,,,False,469.74316669628024
depth,2,thesis_medium_depth_mistral_s0.25_g20_o16_seed2,generation,18,0.64794921875,,,,False,480.5204778276384
depth,2,thesis_medium_depth_mistral_s0.25_g20_o16_seed2,generation,19,0.6484375,,,,False,491.6684767715633
depth,2,thesis_medium_depth_mistral_s0.25_g20_o16_seed2,generation,20,0.6474609375,,,,True,502.36527901887894
depth,2,thesis_medium_depth_mistral_s0.25_g20_o16_seed2,final,20,0.60791015625,11.203125,10.0390625,,,577.0
quant,0,thesis_medium_quant_mistral_qproj3.0_g20_o16_seed0,generation,1,0.010894775390625,5.9765625,6.171875,,False,132.9320259746164
quant,0,thesis_medium_quant_mistral_qproj3.0_g20_o16_seed0,generation,2,0.005916595458984375,,,,False,151.33623738773167
quant,0,thesis_medium_quant_mistral_qproj3.0_g20_o16_seed0,generation,3,0.005916595458984375,,,,True,168.63721304386854
quant,0,thesis_medium_quant_mistral_qproj3.0_g20_o16_seed0,generation,4,0.005764007568359375,,,,False,186.14549019560218
quant,0,thesis_medium_quant_mistral_qproj3.0_g20_o16_seed0,generation,5,0.005767822265625,,,,False,202.53152536787093
quant,0,thesis_medium_quant_mistral_qproj3.0_g20_o16_seed0,generation,6,0.005764007568359375,5.9375,6.16796875,,False,299.7908567599952
quant,0,thesis_medium_quant_mistral_qproj3.0_g20_o16_seed0,generation,7,0.005764007568359375,,,,False,316.7517896424979
quant,0,thesis_medium_quant_mistral_qproj3.0_g20_o16_seed0,generation,8,0.005764007568359375,,,,False,333.28812418319285
quant,0,thesis_medium_quant_mistral_qproj3.0_g20_o16_seed0,generation,9,0.005764007568359375,,,,True,350.1911467406899
quant,0,thesis_medium_quant_mistral_qproj3.0_g20_o16_seed0,generation,10,0.005748748779296875,,,,False,366.9803952295333
quant,0,thesis_medium_quant_mistral_qproj3.0_g20_o16_seed0,generation,11,0.00574493408203125,5.9375,6.16796875,,False,463.8666227106005
quant,0,thesis_medium_quant_mistral_qproj3.0_g20_o16_seed0,generation,12,0.00574493408203125,,,,False,480.2033058870584
quant,0,thesis_medium_quant_mistral_qproj3.0_g20_o16_seed0,generation,13,0.00574493408203125,,,,False,496.8886104039848
quant,0,thesis_medium_quant_mistral_qproj3.0_g20_o16_seed0,generation,14,0.005748748779296875,,,,False,513.7223753910512
quant,0,thesis_medium_quant_mistral_qproj3.0_g20_o16_seed0,generation,15,0.00574493408203125,,,,False,531.0124688819051
quant,0,thesis_medium_quant_mistral_qproj3.0_g20_o16_seed0,generation,16,0.00574493408203125,5.9375,6.16796875,,False,627.7021892368793
quant,0,thesis_medium_quant_mistral_qproj3.0_g20_o16_seed0,generation,17,0.005748748779296875,,,,True,645.0136284939945
quant,0,thesis_medium_quant_mistral_qproj3.0_g20_o16_seed0,generation,18,0.0056915283203125,,,,False,661.130070913583
quant,0,thesis_medium_quant_mistral_qproj3.0_g20_o16_seed0,generation,19,0.0056915283203125,,,,False,678.3147350419313
quant,0,thesis_medium_quant_mistral_qproj3.0_g20_o16_seed0,generation,20,0.005695343017578125,,,,False,695.2355116792023
quant,0,thesis_medium_quant_mistral_qproj3.0_g20_o16_seed0,final,20,0.005687713623046875,5.9375,6.16796875,,,788.0
quant,1,thesis_medium_quant_mistral_qproj3.0_g20_o16_seed1,generation,1,0.00455474853515625,5.9765625,6.0234375,,True,131.69973376579583
quant,1,thesis_medium_quant_mistral_qproj3.0_g20_o16_seed1,generation,2,0.005176544189453125,,,,True,149.39682168886065
quant,1,thesis_medium_quant_mistral_qproj3.0_g20_o16_seed1,generation,3,0.005115509033203125,,,,False,165.73911213874817
quant,1,thesis_medium_quant_mistral_qproj3.0_g20_o16_seed1,generation,4,0.005115509033203125,,,,False,182.53148044273257
quant,1,thesis_medium_quant_mistral_qproj3.0_g20_o16_seed1,generation,5,0.005115509033203125,,,,False,199.4947135914117
quant,1,thesis_medium_quant_mistral_qproj3.0_g20_o16_seed1,generation,6,0.005115509033203125,5.94921875,6.01953125,,False,297.5604561958462
quant,1,thesis_medium_quant_mistral_qproj3.0_g20_o16_seed1,generation,7,0.00511932373046875,,,,False,314.48978568054736
quant,1,thesis_medium_quant_mistral_qproj3.0_g20_o16_seed1,generation,8,0.0051116943359375,,,,False,331.31001126393676
quant,1,thesis_medium_quant_mistral_qproj3.0_g20_o16_seed1,generation,9,0.005107879638671875,,,,False,348.6819360628724
quant,1,thesis_medium_quant_mistral_qproj3.0_g20_o16_seed1,generation,10,0.0051116943359375,,,,False,365.6237470600754
quant,1,thesis_medium_quant_mistral_qproj3.0_g20_o16_seed1,generation,11,0.005115509033203125,5.94921875,6.01953125,,False,462.6597461607307
quant,1,thesis_medium_quant_mistral_qproj3.0_g20_o16_seed1,generation,12,0.005115509033203125,,,,True,479.2728905342519
quant,1,thesis_medium_quant_mistral_qproj3.0_g20_o16_seed1,generation,13,0.005046844482421875,,,,False,496.4989431835711
quant,1,thesis_medium_quant_mistral_qproj3.0_g20_o16_seed1,generation,14,0.005054473876953125,,,,False,513.3485666643828
quant,1,thesis_medium_quant_mistral_qproj3.0_g20_o16_seed1,generation,15,0.005054473876953125,,,,False,530.5049737356603
quant,1,thesis_medium_quant_mistral_qproj3.0_g20_o16_seed1,generation,16,0.0050506591796875,5.94140625,6.01171875,,False,627.667668139562
quant,1,thesis_medium_quant_mistral_qproj3.0_g20_o16_seed1,generation,17,0.005054473876953125,,,,False,644.3829525392503
quant,1,thesis_medium_quant_mistral_qproj3.0_g20_o16_seed1,generation,18,0.0050506591796875,,,,False,661.3785993158817
quant,1,thesis_medium_quant_mistral_qproj3.0_g20_o16_seed1,generation,19,0.0050506591796875,,,,False,678.7175361197442
quant,1,thesis_medium_quant_mistral_qproj3.0_g20_o16_seed1,generation,20,0.0050506591796875,,,,True,695.2898551467806
quant,1,thesis_medium_quant_mistral_qproj3.0_g20_o16_seed1,final,20,0.00499725341796875,5.9375,6.0078125,,,788.0
quant,2,thesis_medium_quant_mistral_qproj3.0_g20_o16_seed2,generation,1,0.0064544677734375,5.9765625,5.33203125,,False,133.06385632790625
quant,2,thesis_medium_quant_mistral_qproj3.0_g20_o16_seed2,generation,2,0.005435943603515625,,,,True,151.06187410838902
quant,2,thesis_medium_quant_mistral_qproj3.0_g20_o16_seed2,generation,3,0.0054168701171875,,,,False,169.4961092825979
quant,2,thesis_medium_quant_mistral_qproj3.0_g20_o16_seed2,generation,4,0.005413055419921875,,,,True,186.65802922844887
quant,2,thesis_medium_quant_mistral_qproj3.0_g20_o16_seed2,generation,5,0.005260467529296875,,,,False,203.59154085442424
quant,2,thesis_medium_quant_mistral_qproj3.0_g20_o16_seed2,generation,6,0.00525665283203125,5.9765625,5.33203125,,False,301.2324717063457
quant,2,thesis_medium_quant_mistral_qproj3.0_g20_o16_seed2,generation,7,0.005260467529296875,,,,False,317.5869087073952
quant,2,thesis_medium_quant_mistral_qproj3.0_g20_o16_seed2,generation,8,0.005260467529296875,,,,True,333.78911451250315
quant,2,thesis_medium_quant_mistral_qproj3.0_g20_o16_seed2,generation,9,0.00505828857421875,,,,False,350.81469480134547
quant,2,thesis_medium_quant_mistral_qproj3.0_g20_o16_seed2,generation,10,0.005054473876953125,,,,False,367.446232220158
quant,2,thesis_medium_quant_mistral_qproj3.0_g20_o16_seed2,generation,11,0.005054473876953125,5.94140625,5.328125,,False,463.8838023673743
quant,2,thesis_medium_quant_mistral_qproj3.0_g20_o16_seed2,generation,12,0.00505828857421875,,,,False,480.27599880844355
quant,2,thesis_medium_quant_mistral_qproj3.0_g20_o16_seed2,generation,13,0.0050506591796875,,,,False,497.4219519030303
quant,2,thesis_medium_quant_mistral_qproj3.0_g20_o16_seed2,generation,14,0.00505828857421875,,,,False,514.8324116058648
quant,2,thesis_medium_quant_mistral_qproj3.0_g20_o16_seed2,generation,15,0.0050506591796875,,,,True,532.0760884117335
quant,2,thesis_medium_quant_mistral_qproj3.0_g20_o16_seed2,generation,16,0.0050201416015625,5.9375,5.33203125,,False,629.2700495831668
quant,2,thesis_medium_quant_mistral_qproj3.0_g20_o16_seed2,generation,17,0.005016326904296875,,,,False,646.6108684297651
quant,2,thesis_medium_quant_mistral_qproj3.0_g20_o16_seed2,generation,18,0.005023956298828125,,,,False,662.9402147009969
quant,2,thesis_medium_quant_mistral_qproj3.0_g20_o16_seed2,generation,19,0.0050201416015625,,,,False,679.9210296589881
quant,2,thesis_medium_quant_mistral_qproj3.0_g20_o16_seed2,generation,20,0.0050201416015625,,,,False,697.1680662501603
quant,2,thesis_medium_quant_mistral_qproj3.0_g20_o16_seed2,final,20,0.005023956298828125,5.9375,5.33203125,,,791.0
joint,0,thesis_medium_joint_mistral_s0.25_qproj3.0_g20_o16_seed0,generation,1,1.216796875,23.125,22.359375,,True,116.77800991758704
joint,0,thesis_medium_joint_mistral_s0.25_qproj3.0_g20_o16_seed0,generation,2,1.11328125,,,,True,128.9958404842764
joint,0,thesis_medium_joint_mistral_s0.25_qproj3.0_g20_o16_seed0,generation,3,1.0810546875,,,,True,141.40008030831814
joint,0,thesis_medium_joint_mistral_s0.25_qproj3.0_g20_o16_seed0,generation,4,1.080078125,,,,True,153.10867176018655
joint,0,thesis_medium_joint_mistral_s0.25_qproj3.0_g20_o16_seed0,generation,5,1.0302734375,,,,True,165.8309734687209
joint,0,thesis_medium_joint_mistral_s0.25_qproj3.0_g20_o16_seed0,generation,6,1.029296875,16.234375,17.015625,,True,240.13753682002425
joint,0,thesis_medium_joint_mistral_s0.25_qproj3.0_g20_o16_seed0,generation,7,1.0263671875,,,,True,252.5732830055058
joint,0,thesis_medium_joint_mistral_s0.25_qproj3.0_g20_o16_seed0,generation,8,0.9150390625,,,,True,264.89980145543814
joint,0,thesis_medium_joint_mistral_s0.25_qproj3.0_g20_o16_seed0,generation,9,0.9150390625,,,,False,277.4671741724014
joint,0,thesis_medium_joint_mistral_s0.25_qproj3.0_g20_o16_seed0,generation,10,0.9150390625,,,,True,289.7483616191894
joint,0,thesis_medium_joint_mistral_s0.25_qproj3.0_g20_o16_seed0,generation,11,0.91357421875,14.296875,15.1328125,,False,363.75724298506975
joint,0,thesis_medium_joint_mistral_s0.25_qproj3.0_g20_o16_seed0,generation,12,0.9130859375,,,,True,375.9008157886565
joint,0,thesis_medium_joint_mistral_s0.25_qproj3.0_g20_o16_seed0,generation,13,0.8564453125,,,,True,387.64435050077736
joint,0,thesis_medium_joint_mistral_s0.25_qproj3.0_g20_o16_seed0,generation,14,0.8388671875,,,,True,400.33384439349174
joint,0,thesis_medium_joint_mistral_s0.25_qproj3.0_g20_o16_seed0,generation,15,0.83740234375,,,,True,412.8194904886186
joint,0,thesis_medium_joint_mistral_s0.25_qproj3.0_g20_o16_seed0,generation,16,0.8330078125,13.3046875,14.2734375,,True,486.20989523641765
joint,0,thesis_medium_joint_mistral_s0.25_qproj3.0_g20_o16_seed0,generation,17,0.8095703125,,,,True,498.886836335063
joint,0,thesis_medium_joint_mistral_s0.25_qproj3.0_g20_o16_seed0,generation,18,0.80810546875,,,,True,511.5854558814317
joint,0,thesis_medium_joint_mistral_s0.25_qproj3.0_g20_o16_seed0,generation,19,0.8076171875,,,,True,523.4224768988788
joint,0,thesis_medium_joint_mistral_s0.25_qproj3.0_g20_o16_seed0,generation,20,0.794921875,,,,True,536.0409406963736
joint,0,thesis_medium_joint_mistral_s0.25_qproj3.0_g20_o16_seed0,final,20,0.7939453125,13.3828125,13.5078125,,,609.0
joint,1,thesis_medium_joint_mistral_s0.25_qproj3.0_g20_o16_seed1,generation,1,1.2099609375,19.84375,21.125,,True,115.77509427070618
joint,1,thesis_medium_joint_mistral_s0.25_qproj3.0_g20_o16_seed1,generation,2,1.2626953125,,,,True,127.99092137254775
joint,1,thesis_medium_joint_mistral_s0.25_qproj3.0_g20_o16_seed1,generation,3,1.21875,,,,True,140.1061889845878
joint,1,thesis_medium_joint_mistral_s0.25_qproj3.0_g20_o16_seed1,generation,4,1.126953125,,,,True,152.72275302745402
joint,1,thesis_medium_joint_mistral_s0.25_qproj3.0_g20_o16_seed1,generation,5,1.1181640625,,,,True,164.72386192530394
joint,1,thesis_medium_joint_mistral_s0.25_qproj3.0_g20_o16_seed1,generation,6,0.990234375,16.203125,15.734375,,True,239.09455633722246
joint,1,thesis_medium_joint_mistral_s0.25_qproj3.0_g20_o16_seed1,generation,7,0.962890625,,,,True,251.1782189272344
joint,1,thesis_medium_joint_mistral_s0.25_qproj3.0_g20_o16_seed1,generation,8,0.87451171875,,,,True,264.07759992592037
joint,1,thesis_medium_joint_mistral_s0.25_qproj3.0_g20_o16_seed1,generation,9,0.85986328125,,,,True,276.7901475727558
joint,1,thesis_medium_joint_mistral_s0.25_qproj3.0_g20_o16_seed1,generation,10,0.8603515625,,,,True,289.47059139981866
joint,1,thesis_medium_joint_mistral_s0.25_qproj3.0_g20_o16_seed1,generation,11,0.802734375,13.5625,13.1484375,,True,364.16826298832893
joint,1,thesis_medium_joint_mistral_s0.25_qproj3.0_g20_o16_seed1,generation,12,0.80078125,,,,True,376.26925912871957
joint,1,thesis_medium_joint_mistral_s0.25_qproj3.0_g20_o16_seed1,generation,13,0.759765625,,,,True,387.90866354107857
joint,1,thesis_medium_joint_mistral_s0.25_qproj3.0_g20_o16_seed1,generation,14,0.70458984375,,,,True,400.62788142822683
joint,1,thesis_medium_joint_mistral_s0.25_qproj3.0_g20_o16_seed1,generation,15,0.7041015625,,,,True,413.2877321988344
joint,1,thesis_medium_joint_mistral_s0.25_qproj3.0_g20_o16_seed1,generation,16,0.70361328125,12.3046875,11.9921875,,True,487.5137247759849
joint,1,thesis_medium_joint_mistral_s0.25_qproj3.0_g20_o16_seed1,generation,17,0.70361328125,,,,False,499.10398905724287
joint,1,thesis_medium_joint_mistral_s0.25_qproj3.0_g20_o16_seed1,generation,18,0.70361328125,,,,True,511.6655251830816
joint,1,thesis_medium_joint_mistral_s0.25_qproj3.0_g20_o16_seed1,generation,19,0.7021484375,,,,True,524.6959320846945
joint,1,thesis_medium_joint_mistral_s0.25_qproj3.0_g20_o16_seed1,generation,20,0.701171875,,,,True,537.8363311029971
joint,1,thesis_medium_joint_mistral_s0.25_qproj3.0_g20_o16_seed1,final,20,0.69921875,12.28125,11.921875,,,611.0
joint,2,thesis_medium_joint_mistral_s0.25_qproj3.0_g20_o16_seed2,generation,1,1.396484375,27.03125,25.546875,,True,113.48191362991929
joint,2,thesis_medium_joint_mistral_s0.25_qproj3.0_g20_o16_seed2,generation,2,1.458984375,,,,True,125.4680798240006
joint,2,thesis_medium_joint_mistral_s0.25_qproj3.0_g20_o16_seed2,generation,3,1.236328125,,,,True,137.06122371554375
joint,2,thesis_medium_joint_mistral_s0.25_qproj3.0_g20_o16_seed2,generation,4,1.201171875,,,,True,148.72233624570072
joint,2,thesis_medium_joint_mistral_s0.25_qproj3.0_g20_o16_seed2,generation,5,0.9306640625,,,,True,161.1339211948216
joint,2,thesis_medium_joint_mistral_s0.25_qproj3.0_g20_o16_seed2,generation,6,0.92431640625,15.046875,13.828125,,True,235.9801338389516
joint,2,thesis_medium_joint_mistral_s0.25_qproj3.0_g20_o16_seed2,generation,7,0.88134765625,,,,True,248.1292381528765
joint,2,thesis_medium_joint_mistral_s0.25_qproj3.0_g20_o16_seed2,generation,8,0.86962890625,,,,True,260.7382420450449
joint,2,thesis_medium_joint_mistral_s0.25_qproj3.0_g20_o16_seed2,generation,9,0.83642578125,,,,True,272.63188306987286
joint,2,thesis_medium_joint_mistral_s0.25_qproj3.0_g20_o16_seed2,generation,10,0.818359375,,,,True,284.80965946801007
joint,2,thesis_medium_joint_mistral_s0.25_qproj3.0_g20_o16_seed2,generation,11,0.79345703125,13.2734375,12.203125,,True,359.48221680521965
joint,2,thesis_medium_joint_mistral_s0.25_qproj3.0_g20_o16_seed2,generation,12,0.79248046875,,,,True,372.0541168320924
joint,2,thesis_medium_joint_mistral_s0.25_qproj3.0_g20_o16_seed2,generation,13,0.78857421875,,,,False,384.691460641101
joint,2,thesis_medium_joint_mistral_s0.25_qproj3.0_g20_o16_seed2,generation,14,0.78857421875,,,,True,397.1120350435376
joint,2,thesis_medium_joint_mistral_s0.25_qproj3.0_g20_o16_seed2,generation,15,0.775390625,,,,True,409.70375766046345
joint,2,thesis_medium_joint_mistral_s0.25_qproj3.0_g20_o16_seed2,generation,16,0.73046875,12.375,11.265625,,True,483.8526387065649
joint,2,thesis_medium_joint_mistral_s0.25_qproj3.0_g20_o16_seed2,generation,17,0.72802734375,,,,True,496.5302370879799
joint,2,thesis_medium_joint_mistral_s0.25_qproj3.0_g20_o16_seed2,generation,18,0.7265625,,,,True,508.79034690000117
joint,2,thesis_medium_joint_mistral_s0.25_qproj3.0_g20_o16_seed2,generation,19,0.7265625,,,,True,521.3713274896145
joint,2,thesis_medium_joint_mistral_s0.25_qproj3.0_g20_o16_seed2,generation,20,0.71533203125,,,,True,534.3549338076264
joint,2,thesis_medium_joint_mistral_s0.25_qproj3.0_g20_o16_seed2,final,20,0.712890625,12.15625,11.1171875,,,607.0
joint_g50,0,thesis_compute_matched_joint_mistral_s0.25_qproj3.0_g50_o16_seed0,generation,1,1.216796875,23.125,22.359375,,True,111.36261703446507
joint_g50,0,thesis_compute_matched_joint_mistral_s0.25_qproj3.0_g50_o16_seed0,generation,2,1.11328125,,,,True,124.44470793753862
joint_g50,0,thesis_compute_matched_joint_mistral_s0.25_qproj3.0_g50_o16_seed0,generation,3,1.0810546875,,,,True,137.3620736617595
joint_g50,0,thesis_compute_matched_joint_mistral_s0.25_qproj3.0_g50_o16_seed0,generation,4,1.080078125,,,,True,149.06978949345648
joint_g50,0,thesis_compute_matched_joint_mistral_s0.25_qproj3.0_g50_o16_seed0,generation,5,1.0302734375,,,,True,161.87801726162434
joint_g50,0,thesis_compute_matched_joint_mistral_s0.25_qproj3.0_g50_o16_seed0,generation,6,1.029296875,16.234375,17.015625,,True,236.77041086927056
joint_g50,0,thesis_compute_matched_joint_mistral_s0.25_qproj3.0_g50_o16_seed0,generation,7,1.0263671875,,,,True,249.71179722063243
joint_g50,0,thesis_compute_matched_joint_mistral_s0.25_qproj3.0_g50_o16_seed0,generation,8,0.9150390625,,,,True,262.2965375650674
joint_g50,0,thesis_compute_matched_joint_mistral_s0.25_qproj3.0_g50_o16_seed0,generation,9,0.9150390625,,,,False,275.13892250321805
joint_g50,0,thesis_compute_matched_joint_mistral_s0.25_qproj3.0_g50_o16_seed0,generation,10,0.9150390625,,,,True,287.5105315130204
joint_g50,0,thesis_compute_matched_joint_mistral_s0.25_qproj3.0_g50_o16_seed0,generation,11,0.91357421875,14.296875,15.1328125,,False,361.6749530620873
joint_g50,0,thesis_compute_matched_joint_mistral_s0.25_qproj3.0_g50_o16_seed0,generation,12,0.9130859375,,,,True,374.0116865616292
joint_g50,0,thesis_compute_matched_joint_mistral_s0.25_qproj3.0_g50_o16_seed0,generation,13,0.8564453125,,,,True,385.80192502215505
joint_g50,0,thesis_compute_matched_joint_mistral_s0.25_qproj3.0_g50_o16_seed0,generation,14,0.8388671875,,,,True,398.57826882228255
joint_g50,0,thesis_compute_matched_joint_mistral_s0.25_qproj3.0_g50_o16_seed0,generation,15,0.83740234375,,,,True,411.0334417745471
joint_g50,0,thesis_compute_matched_joint_mistral_s0.25_qproj3.0_g50_o16_seed0,generation,16,0.8330078125,13.3046875,14.2734375,,True,484.4714699536562
joint_g50,0,thesis_compute_matched_joint_mistral_s0.25_qproj3.0_g50_o16_seed0,generation,17,0.8095703125,,,,True,496.8096917383373
joint_g50,0,thesis_compute_matched_joint_mistral_s0.25_qproj3.0_g50_o16_seed0,generation,18,0.80810546875,,,,True,509.2057392448187
joint_g50,0,thesis_compute_matched_joint_mistral_s0.25_qproj3.0_g50_o16_seed0,generation,19,0.8076171875,,,,True,520.7441923543811
joint_g50,0,thesis_compute_matched_joint_mistral_s0.25_qproj3.0_g50_o16_seed0,generation,20,0.794921875,,,,True,533.0232056900859
joint_g50,0,thesis_compute_matched_joint_mistral_s0.25_qproj3.0_g50_o16_seed0,generation,21,0.7939453125,13.3828125,13.5078125,,True,607.3242910820991
joint_g50,0,thesis_compute_matched_joint_mistral_s0.25_qproj3.0_g50_o16_seed0,generation,22,0.7939453125,,,,False,619.6223911810666
joint_g50,0,thesis_compute_matched_joint_mistral_s0.25_qproj3.0_g50_o16_seed0,generation,23,0.7939453125,,,,True,632.4066608808935
joint_g50,0,thesis_compute_matched_joint_mistral_s0.25_qproj3.0_g50_o16_seed0,generation,24,0.79443359375,,,,True,645.369654558599
