date,run_id,method,model,sparsity_or_bits,generations,offspring,calibration_data,sequence_length,calibration_tokens,fitness_fn,attention_impl,dtype,seed,wikitext2_ppl,train_ppl,runtime_minutes,gpu_name,gpu_vram_gb,cpu_ram_limit_gb,status,notes,output_dir
2026-06-14,thesis_medium_quant_mistral_qproj3.0_g20_o16_seed1,quant_search,mistralai/Mistral-7B-v0.3,3.0,20,16,wikitext2,1024,8192,kl,sdpa,float16,1,5.94,6.01,13.13,Tesla V100-SXM2-32GB,32.00,16.00,completed,"last_successful_step=final_evaluation; quant_weights_path=outputs/experiments/quant_db_mistral_qproj_debug_bits234/quant_db/Mistral-7B-v0.3/3bit; configuration_name=thesis_medium_quant_mistral_qproj3.0_g20_o16_seed1_final_configuration.txt; target_bitwidth=3.0; actual_average_bitwidth=3.0000; final_search_point=[[2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3]]; max_cpu_memory_gb=16.00; max_gpu_memory_gb=14.32",outputs/experiments/thesis_medium_quant_mistral_qproj3.0_g20_o16_seed1
2026-06-14,thesis_medium_joint_mistral_s0.25_qproj3.0_g20_o16_seed1,combined_depth_quant_search,mistralai/Mistral-7B-v0.3,depth0.25+quant3.0,20,16,wikitext2,1024,8192,kl,sdpa,float16,1,12.28,11.92,10.18,Tesla V100-SXM2-32GB,32.00,16.00,completed,last_successful_step=final_evaluation; quant_weights_path=outputs/experiments/quant_db_mistral_qproj_debug_bits234/quant_db/Mistral-7B-v0.3/3bit; drop_sparsity=0.25; target_bitwidth=3.0; active_quant_budget=1; actual_average_bitwidth=3.0000e+00; dropped_attn_modules=8; dropped_mlp_modules=8; max_cpu_memory_gb=16.00; max_gpu_memory_gb=14.32,outputs/experiments/thesis_medium_joint_mistral_s0.25_qproj3.0_g20_o16_seed1
2026-06-14,thesis_medium_depth_mistral_s0.25_g20_o16_seed2,depth_evo,mistralai/Mistral-7B-v0.3,0.25,20,16,wikitext2,1024,8192,kl,sdpa,float16,2,11.20,1.00e+01,9.62,Tesla V100-SXM2-32GB,32.00,16.00,completed,last_successful_step=final_evaluation; dropped_attn_modules=8; dropped_mlp_modules=8,outputs/experiments/thesis_medium_depth_mistral_s0.25_g20_o16_seed2
2026-06-14,thesis_medium_quant_mistral_qproj3.0_g20_o16_seed2,quant_search,mistralai/Mistral-7B-v0.3,3.0,20,16,wikitext2,1024,8192,kl,sdpa,float16,2,5.94,5.33,13.18,Tesla V100-SXM2-32GB,32.00,16.00,completed,"last_successful_step=final_evaluation; quant_weights_path=outputs/experiments/quant_db_mistral_qproj_debug_bits234/quant_db/Mistral-7B-v0.3/3bit; configuration_name=thesis_medium_quant_mistral_qproj3.0_g20_o16_seed2_final_configuration.txt; target_bitwidth=3.0; actual_average_bitwidth=3.0000; final_search_point=[[2,2,3,3,3,3,3,3,3,3,3,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3]]; max_cpu_memory_gb=16.00; max_gpu_memory_gb=14.32",outputs/experiments/thesis_medium_quant_mistral_qproj3.0_g20_o16_seed2
2026-06-14,thesis_medium_joint_mistral_s0.25_qproj3.0_g20_o16_seed2,combined_depth_quant_search,mistralai/Mistral-7B-v0.3,depth0.25+quant3.0,20,16,wikitext2,1024,8192,kl,sdpa,float16,2,12.16,11.12,10.12,Tesla V100-SXM2-32GB,32.00,16.00,completed,last_successful_step=final_evaluation; quant_weights_path=outputs/experiments/quant_db_mistral_qproj_debug_bits234/quant_db/Mistral-7B-v0.3/3bit; drop_sparsity=0.25; target_bitwidth=3.0; active_quant_budget=1; actual_average_bitwidth=3.0000e+00; dropped_attn_modules=8; dropped_mlp_modules=8; max_cpu_memory_gb=16.00; max_gpu_memory_gb=14.32,outputs/experiments/thesis_medium_joint_mistral_s0.25_qproj3.0_g20_o16_seed2
2026-06-14,thesis_medium_independent_depth_quant_mistral_s0.25_qproj3.0_seed0,independent_depth_quant_eval,mistralai/Mistral-7B-v0.3,depth0.25+qproj3.0_independent,,,,1024,,,sdpa,float16,0,11.97,,1.55,Tesla V100-SXM2-32GB,32.00,16.00,completed,last_successful_step=final_evaluation; drop_layer_config=results/runs/thesis_medium_depth_mistral_s0.25_g20_o16_seed0/layer_drop_config.txt; sparse_weights_path=none; sparse_config_path=none; sparse_default_level=0; quant_weights_path=outputs/experiments/quant_db_mistral_qproj_debug_bits234/quant_db/Mistral-7B-v0.3/3bit; quant_config_path=results/runs/thesis_medium_quant_mistral_qproj3.0_g20_o16_seed0/quant_configuration.txt; quant_default_level=3; eval_tokens=524288,outputs/experiments/thesis_medium_independent_depth_quant_mistral_s0.25_qproj3.0_seed0
2026-06-14,thesis_medium_independent_depth_quant_mistral_s0.25_qproj3.0_seed1,independent_depth_quant_eval,mistralai/Mistral-7B-v0.3,depth0.25+qproj3.0_independent,,,,1024,,,sdpa,float16,1,12.52,,1.40,Tesla V100-SXM2-32GB,32.00,16.00,completed,last_successful_step=final_evaluation; drop_layer_config=results/runs/thesis_medium_depth_mistral_s0.25_g20_o16_seed1/layer_drop_config.txt; sparse_weights_path=none; sparse_config_path=none; sparse_default_level=0; quant_weights_path=outputs/experiments/quant_db_mistral_qproj_debug_bits234/quant_db/Mistral-7B-v0.3/3bit; quant_config_path=results/runs/thesis_medium_quant_mistral_qproj3.0_g20_o16_seed1/quant_configuration.txt; quant_default_level=3; eval_tokens=524288,outputs/experiments/thesis_medium_independent_depth_quant_mistral_s0.25_qproj3.0_seed1
2026-06-14,thesis_medium_independent_depth_quant_mistral_s0.25_qproj3.0_seed2,independent_depth_quant_eval,mistralai/Mistral-7B-v0.3,depth0.25+qproj3.0_independent,,,,1024,,,sdpa,float16,2,11.35,,1.40,Tesla V100-SXM2-32GB,32.00,16.00,completed,last_successful_step=final_evaluation; drop_layer_config=results/runs/thesis_medium_depth_mistral_s0.25_g20_o16_seed2/layer_drop_config.txt; sparse_weights_path=none; sparse_config_path=none; sparse_default_level=0; quant_weights_path=outputs/experiments/quant_db_mistral_qproj_debug_bits234/quant_db/Mistral-7B-v0.3/3bit; quant_config_path=results/runs/thesis_medium_quant_mistral_qproj3.0_g20_o16_seed2/quant_configuration.txt; quant_default_level=3; eval_tokens=524288,outputs/experiments/thesis_medium_independent_depth_quant_mistral_s0.25_qproj3.0_seed2
2026-06-14,thesis_medium_depth_uniform_quant_mistral_s0.25_qproj3.0_seed0,depth_uniform_quant_eval,mistralai/Mistral-7B-v0.3,depth0.25+qproj3.0_uniform,,,,1024,,,sdpa,float16,0,11.99,,1.42,Tesla V100-SXM2-32GB,32.00,16.00,completed,last_successful_step=final_evaluation; drop_layer_config=results/runs/thesis_medium_depth_mistral_s0.25_g20_o16_seed0/layer_drop_config.txt; sparse_weights_path=none; sparse_config_path=none; sparse_default_level=0; quant_weights_path=outputs/experiments/quant_db_mistral_qproj_debug_bits234/quant_db/Mistral-7B-v0.3/3bit; quant_config_path=none; quant_default_level=3; eval_tokens=524288,outputs/experiments/thesis_medium_depth_uniform_quant_mistral_s0.25_qproj3.0_seed0
2026-06-14,thesis_medium_depth_uniform_quant_mistral_s0.25_qproj3.0_seed1,depth_uniform_quant_eval,mistralai/Mistral-7B-v0.3,depth0.25+qproj3.0_uniform,,,,1024,,,sdpa,float16,1,12.52,,1.40,Tesla V100-SXM2-32GB,32.00,16.00,completed,last_successful_step=final_evaluation; drop_layer_config=results/runs/thesis_medium_depth_mistral_s0.25_g20_o16_seed1/layer_drop_config.txt; sparse_weights_path=none; sparse_config_path=none; sparse_default_level=0; quant_weights_path=outputs/experiments/quant_db_mistral_qproj_debug_bits234/quant_db/Mistral-7B-v0.3/3bit; quant_config_path=none; quant_default_level=3; eval_tokens=524288,outputs/experiments/thesis_medium_depth_uniform_quant_mistral_s0.25_qproj3.0_seed1
2026-06-14,thesis_medium_depth_uniform_quant_mistral_s0.25_qproj3.0_seed2,depth_uniform_quant_eval,mistralai/Mistral-7B-v0.3,depth0.25+qproj3.0_uniform,,,,1024,,,sdpa,float16,2,11.35,,1.40,Tesla V100-SXM2-32GB,32.00,16.00,completed,last_successful_step=final_evaluation; drop_layer_config=results/runs/thesis_medium_depth_mistral_s0.25_g20_o16_seed2/layer_drop_config.txt; sparse_weights_path=none; sparse_config_path=none; sparse_default_level=0; quant_weights_path=outputs/experiments/quant_db_mistral_qproj_debug_bits234/quant_db/Mistral-7B-v0.3/3bit; quant_config_path=none; quant_default_level=3; eval_tokens=524288,outputs/experiments/thesis_medium_depth_uniform_quant_mistral_s0.25_qproj3.0_seed2
2026-06-14,thesis_compute_matched_joint_mistral_s0.25_qproj3.0_g50_o16_seed0,combined_depth_quant_search,mistralai/Mistral-7B-v0.3,depth0.25+quant3.0,50,16,wikitext2,1024,8192,kl,sdpa,float16,0,11.47,11.78,22.47,Tesla V100-SXM2-32GB,32.00,16.00,completed,last_successful_step=final_evaluation; quant_weights_path=outputs/experiments/quant_db_mistral_qproj_debug_bits234/quant_db/Mistral-7B-v0.3/3bit; drop_sparsity=0.25; target_bitwidth=3.0; active_quant_budget=1; actual_average_bitwidth=3.0000e+00; dropped_attn_modules=8; dropped_mlp_modules=8; max_cpu_memory_gb=16.00; max_gpu_memory_gb=14.39,outputs/experiments/thesis_compute_matched_joint_mistral_s0.25_qproj3.0_g50_o16_seed0
2026-06-14,thesis_compute_matched_joint_mistral_s0.25_qproj3.0_g50_o16_seed1,combined_depth_quant_search,mistralai/Mistral-7B-v0.3,depth0.25+quant3.0,50,16,wikitext2,1024,8192,kl,sdpa,float16,1,10.92,10.40,22.68,Tesla V100-SXM2-32GB,32.00,16.00,completed,last_successful_step=final_evaluation; quant_weights_path=outputs/experiments/quant_db_mistral_qproj_debug_bits234/quant_db/Mistral-7B-v0.3/3bit; drop_sparsity=0.25; target_bitwidth=3.0; active_quant_budget=1; actual_average_bitwidth=3.0000e+00; dropped_attn_modules=8; dropped_mlp_modules=8; max_cpu_memory_gb=16.00; max_gpu_memory_gb=14.32,outputs/experiments/thesis_compute_matched_joint_mistral_s0.25_qproj3.0_g50_o16_seed1
2026-06-14,thesis_compute_matched_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,combined_depth_quant_search,mistralai/Mistral-7B-v0.3,depth0.25+quant3.0,50,16,wikitext2,1024,8192,kl,sdpa,float16,2,11.34,10.10,22.60,Tesla V100-SXM2-32GB,32.00,16.00,completed,last_successful_step=final_evaluation; quant_weights_path=outputs/experiments/quant_db_mistral_qproj_debug_bits234/quant_db/Mistral-7B-v0.3/3bit; drop_sparsity=0.25; target_bitwidth=3.0; active_quant_budget=1; actual_average_bitwidth=3.0000e+00; dropped_attn_modules=8; dropped_mlp_modules=8; max_cpu_memory_gb=16.00; max_gpu_memory_gb=14.32,outputs/experiments/thesis_compute_matched_joint_mistral_s0.25_qproj3.0_g50_o16_seed2
2026-06-14,debug_jointaware_joint_mistral_s0.25_qproj3.0_g2_o8_seed0,combined_depth_quant_search,mistralai/Mistral-7B-v0.3,depth0.25+quant3.0,2,8,wikitext2,1024,8192,kl,sdpa,float16,0,18.80,18.11,4.37,Tesla V100-SXM2-32GB,32.00,16.00,completed,last_successful_step=final_evaluation; quant_weights_path=outputs/experiments/quant_db_mistral_qproj_debug_bits234/quant_db/Mistral-7B-v0.3/3bit; drop_sparsity=0.25; target_bitwidth=3.0; active_quant_budget=1; joint_aware_mutation=1; joint_aware_probability=1.0; actual_average_bitwidth=3.0000e+00; dropped_attn_modules=8; dropped_mlp_modules=8; max_cpu_memory_gb=16.00; max_gpu_memory_gb=14.32,outputs/experiments/debug_jointaware_joint_mistral_s0.25_qproj3.0_g2_o8_seed0
2026-06-14,thesis_jointaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed0,combined_depth_quant_search,mistralai/Mistral-7B-v0.3,depth0.25+quant3.0,50,16,wikitext2,1024,8192,kl,sdpa,float16,0,11.16,11.55,23.37,Tesla V100-SXM2-32GB,32.00,16.00,completed,last_successful_step=final_evaluation; quant_weights_path=outputs/experiments/quant_db_mistral_qproj_debug_bits234/quant_db/Mistral-7B-v0.3/3bit; drop_sparsity=0.25; target_bitwidth=3.0; active_quant_budget=1; joint_aware_mutation=1; joint_aware_probability=0.5; actual_average_bitwidth=3.0000e+00; dropped_attn_modules=8; dropped_mlp_modules=8; max_cpu_memory_gb=16.00; max_gpu_memory_gb=14.39,outputs/experiments/thesis_jointaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed0
2026-06-14,thesis_jointaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed1,combined_depth_quant_search,mistralai/Mistral-7B-v0.3,depth0.25+quant3.0,50,16,wikitext2,1024,8192,kl,sdpa,float16,1,11.23,10.90,23.47,Tesla V100-SXM2-32GB,32.00,16.00,completed,last_successful_step=final_evaluation; quant_weights_path=outputs/experiments/quant_db_mistral_qproj_debug_bits234/quant_db/Mistral-7B-v0.3/3bit; drop_sparsity=0.25; target_bitwidth=3.0; active_quant_budget=1; joint_aware_mutation=1; joint_aware_probability=0.5; actual_average_bitwidth=3.0000e+00; dropped_attn_modules=8; dropped_mlp_modules=8; max_cpu_memory_gb=16.00; max_gpu_memory_gb=14.42,outputs/experiments/thesis_jointaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed1
2026-06-14,thesis_jointaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,combined_depth_quant_search,mistralai/Mistral-7B-v0.3,depth0.25+quant3.0,50,16,wikitext2,1024,8192,kl,sdpa,float16,2,12.26,11.07,32.47,Tesla V100-SXM2-32GB,32.00,16.00,completed,last_successful_step=final_evaluation; quant_weights_path=outputs/experiments/quant_db_mistral_qproj_debug_bits234/quant_db/Mistral-7B-v0.3/3bit; drop_sparsity=0.25; target_bitwidth=3.0; active_quant_budget=1; joint_aware_mutation=1; joint_aware_probability=0.5; actual_average_bitwidth=3.0000e+00; dropped_attn_modules=8; dropped_mlp_modules=8; max_cpu_memory_gb=16.00; max_gpu_memory_gb=28.63,outputs/experiments/thesis_jointaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed2
2026-06-15,thesis_jointaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed2_retry1,combined_depth_quant_search,mistralai/Mistral-7B-v0.3,depth0.25+quant3.0,50,16,wikitext2,1024,8192,kl,sdpa,float16,2,12.26,11.07,32.32,Tesla V100-SXM2-32GB,32.00,16.00,completed,last_successful_step=final_evaluation; quant_weights_path=outputs/experiments/quant_db_mistral_qproj_debug_bits234/quant_db/Mistral-7B-v0.3/3bit; drop_sparsity=0.25; target_bitwidth=3.0; active_quant_budget=1; joint_aware_mutation=1; joint_aware_probability=0.5; actual_average_bitwidth=3.0000e+00; dropped_attn_modules=8; dropped_mlp_modules=8; max_cpu_memory_gb=16.00; max_gpu_memory_gb=28.63,outputs/experiments/thesis_jointaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed2_retry1
2026-06-15,debug_jointaware_provenance_tiny_p025_seed0,combined_depth_quant_search,TinyLlama/TinyLlama-1.1B-Chat-v1.0,depth0.125+quant3.0,2,8,wikitext2,512,4096,kl,sdpa,float16,0,14.58,17.66,1.48,NVIDIA A40,44.99,16.00,completed,last_successful_step=final_evaluation; quant_weights_path=outputs/experiments/quant_db_tinyllama_qproj_bits234/quant_db/TinyLlama-1.1B-Chat-v1.0/3bit; drop_sparsity=0.125; target_bitwidth=3.0; active_quant_budget=1; joint_aware_mutation=1; joint_aware_probability=0.25; actual_average_bitwidth=3.0000e+00; dropped_attn_modules=2; dropped_mlp_modules=2; max_cpu_memory_gb=5.54; max_gpu_memory_gb=2.57,outputs/experiments/debug_jointaware_provenance_tiny_p025_seed0
2026-06-15,screen_jointaware_tiny_p0_g20_o8_seed0,combined_depth_quant_search,TinyLlama/TinyLlama-1.1B-Chat-v1.0,depth0.125+quant3.0,20,8,wikitext2,1024,4096,kl,sdpa,float16,0,11.29,12.47,3.63,NVIDIA A40,44.99,16.00,completed,last_successful_step=final_evaluation; quant_weights_path=outputs/experiments/quant_db_tinyllama_qproj_bits234/quant_db/TinyLlama-1.1B-Chat-v1.0/3bit; drop_sparsity=0.125; target_bitwidth=3.0; active_quant_budget=1; joint_aware_mutation=0; joint_aware_probability=0; actual_average_bitwidth=3.0000e+00; dropped_attn_modules=2; dropped_mlp_modules=2; max_cpu_memory_gb=5.94; max_gpu_memory_gb=2.70,outputs/experiments/screen_jointaware_tiny_p0_g20_o8_seed0
2026-06-15,screen_jointaware_tiny_p025_g20_o8_seed0,combined_depth_quant_search,TinyLlama/TinyLlama-1.1B-Chat-v1.0,depth0.125+quant3.0,20,8,wikitext2,1024,4096,kl,sdpa,float16,0,12.02,12.95,3.60,NVIDIA A40,44.99,16.00,completed,last_successful_step=final_evaluation; quant_weights_path=outputs/experiments/quant_db_tinyllama_qproj_bits234/quant_db/TinyLlama-1.1B-Chat-v1.0/3bit; drop_sparsity=0.125; target_bitwidth=3.0; active_quant_budget=1; joint_aware_mutation=1; joint_aware_probability=0.25; actual_average_bitwidth=3.0000e+00; dropped_attn_modules=2; dropped_mlp_modules=2; max_cpu_memory_gb=5.06; max_gpu_memory_gb=2.70,outputs/experiments/screen_jointaware_tiny_p025_g20_o8_seed0
2026-06-15,screen_jointaware_tiny_p0_g20_o8_seed1,combined_depth_quant_search,TinyLlama/TinyLlama-1.1B-Chat-v1.0,depth0.125+quant3.0,20,8,wikitext2,1024,4096,kl,sdpa,float16,1,10.96,11.62,3.47,NVIDIA A40,44.99,16.00,completed,last_successful_step=final_evaluation; quant_weights_path=outputs/experiments/quant_db_tinyllama_qproj_bits234/quant_db/TinyLlama-1.1B-Chat-v1.0/3bit; drop_sparsity=0.125; target_bitwidth=3.0; active_quant_budget=1; joint_aware_mutation=0; joint_aware_probability=0; actual_average_bitwidth=3.0000e+00; dropped_attn_modules=2; dropped_mlp_modules=2; max_cpu_memory_gb=5.11; max_gpu_memory_gb=2.74,outputs/experiments/screen_jointaware_tiny_p0_g20_o8_seed1
2026-06-15,screen_jointaware_tiny_p025_g20_o8_seed1,combined_depth_quant_search,TinyLlama/TinyLlama-1.1B-Chat-v1.0,depth0.125+quant3.0,20,8,wikitext2,1024,4096,kl,sdpa,float16,1,10.88,11.60,3.47,NVIDIA A40,44.99,16.00,completed,last_successful_step=final_evaluation; quant_weights_path=outputs/experiments/quant_db_tinyllama_qproj_bits234/quant_db/TinyLlama-1.1B-Chat-v1.0/3bit; drop_sparsity=0.125; target_bitwidth=3.0; active_quant_budget=1; joint_aware_mutation=1; joint_aware_probability=0.25; actual_average_bitwidth=3.0000e+00; dropped_attn_modules=2; dropped_mlp_modules=2; max_cpu_memory_gb=5.09; max_gpu_memory_gb=2.70,outputs/experiments/screen_jointaware_tiny_p025_g20_o8_seed1
2026-06-15,screen_jointaware_tiny_p0_g20_o8_seed2,combined_depth_quant_search,TinyLlama/TinyLlama-1.1B-Chat-v1.0,depth0.125+quant3.0,20,8,wikitext2,1024,4096,kl,sdpa,float16,2,11.49,13.05,3.52,NVIDIA A40,44.99,16.00,completed,last_successful_step=final_evaluation; quant_weights_path=outputs/experiments/quant_db_tinyllama_qproj_bits234/quant_db/TinyLlama-1.1B-Chat-v1.0/3bit; drop_sparsity=0.125; target_bitwidth=3.0; active_quant_budget=1; joint_aware_mutation=0; joint_aware_probability=0; actual_average_bitwidth=3.0000e+00; dropped_attn_modules=2; dropped_mlp_modules=2; max_cpu_memory_gb=5.12; max_gpu_memory_gb=2.74,outputs/experiments/screen_jointaware_tiny_p0_g20_o8_seed2
2026-06-15,screen_jointaware_tiny_p025_g20_o8_seed2,combined_depth_quant_search,TinyLlama/TinyLlama-1.1B-Chat-v1.0,depth0.125+quant3.0,20,8,wikitext2,1024,4096,kl,sdpa,float16,2,11.03,12.66,3.48,NVIDIA A40,44.99,16.00,completed,last_successful_step=final_evaluation; quant_weights_path=outputs/experiments/quant_db_tinyllama_qproj_bits234/quant_db/TinyLlama-1.1B-Chat-v1.0/3bit; drop_sparsity=0.125; target_bitwidth=3.0; active_quant_budget=1; joint_aware_mutation=1; joint_aware_probability=0.25; actual_average_bitwidth=3.0000e+00; dropped_attn_modules=2; dropped_mlp_modules=2; max_cpu_memory_gb=5.13; max_gpu_memory_gb=2.74,outputs/experiments/screen_jointaware_tiny_p025_g20_o8_seed2
2026-06-15,debug_adaptive_mutation_tiny_pat1_seed0,combined_depth_quant_search,TinyLlama/TinyLlama-1.1B-Chat-v1.0,depth0.125+quant3.0,5,8,wikitext2,512,4096,kl,sdpa,float16,0,15.05,17.14,2.38,NVIDIA A40,44.99,16.00,completed,last_successful_step=final_evaluation; quant_weights_path=outputs/experiments/quant_db_tinyllama_qproj_bits234/quant_db/TinyLlama-1.1B-Chat-v1.0/3bit; drop_sparsity=0.125; target_bitwidth=3.0; active_quant_budget=1; joint_aware_mutation=0; joint_aware_probability=0.5; adaptive_mutation=1; adaptive_mutation_patience=1; adaptive_mutation_max_strength=3; actual_average_bitwidth=3.0000e+00; dropped_attn_modules=2; dropped_mlp_modules=2; max_cpu_memory_gb=5.50; max_gpu_memory_gb=2.57,outputs/experiments/debug_adaptive_mutation_tiny_pat1_seed0
2026-06-15,screen_adaptive_tiny_pat3_max3_g20_o8_seed0,combined_depth_quant_search,TinyLlama/TinyLlama-1.1B-Chat-v1.0,depth0.125+quant3.0,20,8,wikitext2,1024,4096,kl,sdpa,float16,0,10.92,11.92,3.48,NVIDIA A40,44.99,16.00,completed,last_successful_step=final_evaluation; quant_weights_path=outputs/experiments/quant_db_tinyllama_qproj_bits234/quant_db/TinyLlama-1.1B-Chat-v1.0/3bit; drop_sparsity=0.125; target_bitwidth=3.0; active_quant_budget=1; joint_aware_mutation=0; joint_aware_probability=0; adaptive_mutation=1; adaptive_mutation_patience=3; adaptive_mutation_max_strength=3; actual_average_bitwidth=3.0000e+00; dropped_attn_modules=2; dropped_mlp_modules=2; max_cpu_memory_gb=5.71; max_gpu_memory_gb=2.70,outputs/experiments/screen_adaptive_tiny_pat3_max3_g20_o8_seed0
2026-06-15,screen_adaptive_tiny_pat3_max3_g20_o8_seed1,combined_depth_quant_search,TinyLlama/TinyLlama-1.1B-Chat-v1.0,depth0.125+quant3.0,20,8,wikitext2,1024,4096,kl,sdpa,float16,1,11.03,11.88,3.47,NVIDIA A40,44.99,16.00,completed,last_successful_step=final_evaluation; quant_weights_path=outputs/experiments/quant_db_tinyllama_qproj_bits234/quant_db/TinyLlama-1.1B-Chat-v1.0/3bit; drop_sparsity=0.125; target_bitwidth=3.0; active_quant_budget=1; joint_aware_mutation=0; joint_aware_probability=0; adaptive_mutation=1; adaptive_mutation_patience=3; adaptive_mutation_max_strength=3; actual_average_bitwidth=3.0000e+00; dropped_attn_modules=2; dropped_mlp_modules=2; max_cpu_memory_gb=5.69; max_gpu_memory_gb=2.70,outputs/experiments/screen_adaptive_tiny_pat3_max3_g20_o8_seed1
2026-06-15,screen_adaptive_tiny_pat3_max3_g20_o8_seed2,combined_depth_quant_search,TinyLlama/TinyLlama-1.1B-Chat-v1.0,depth0.125+quant3.0,20,8,wikitext2,1024,4096,kl,sdpa,float16,2,11.01,12.66,3.48,NVIDIA A40,44.99,16.00,completed,last_successful_step=final_evaluation; quant_weights_path=outputs/experiments/quant_db_tinyllama_qproj_bits234/quant_db/TinyLlama-1.1B-Chat-v1.0/3bit; drop_sparsity=0.125; target_bitwidth=3.0; active_quant_budget=1; joint_aware_mutation=0; joint_aware_probability=0; adaptive_mutation=1; adaptive_mutation_patience=3; adaptive_mutation_max_strength=3; actual_average_bitwidth=3.0000e+00; dropped_attn_modules=2; dropped_mlp_modules=2; max_cpu_memory_gb=5.74; max_gpu_memory_gb=2.70,outputs/experiments/screen_adaptive_tiny_pat3_max3_g20_o8_seed2
2026-06-15,screen_fixedstrength_tiny_max1_g20_o8_seed0,combined_depth_quant_search,TinyLlama/TinyLlama-1.1B-Chat-v1.0,depth0.125+quant3.0,20,8,wikitext2,1024,4096,kl,sdpa,float16,0,10.92,11.92,3.53,NVIDIA A40,44.99,16.00,completed,last_successful_step=final_evaluation; quant_weights_path=outputs/experiments/quant_db_tinyllama_qproj_bits234/quant_db/TinyLlama-1.1B-Chat-v1.0/3bit; drop_sparsity=0.125; target_bitwidth=3.0; active_quant_budget=1; joint_aware_mutation=0; joint_aware_probability=0; adaptive_mutation=0; adaptive_mutation_patience=3; adaptive_mutation_max_strength=3; actual_average_bitwidth=3.0000e+00; dropped_attn_modules=2; dropped_mlp_modules=2; max_cpu_memory_gb=5.57; max_gpu_memory_gb=2.81,outputs/experiments/screen_fixedstrength_tiny_max1_g20_o8_seed0
2026-06-15,screen_fixedstrength_tiny_max1_g20_o8_seed1,combined_depth_quant_search,TinyLlama/TinyLlama-1.1B-Chat-v1.0,depth0.125+quant3.0,20,8,wikitext2,1024,4096,kl,sdpa,float16,1,11.03,11.88,3.48,NVIDIA A40,44.99,16.00,completed,last_successful_step=final_evaluation; quant_weights_path=outputs/experiments/quant_db_tinyllama_qproj_bits234/quant_db/TinyLlama-1.1B-Chat-v1.0/3bit; drop_sparsity=0.125; target_bitwidth=3.0; active_quant_budget=1; joint_aware_mutation=0; joint_aware_probability=0; adaptive_mutation=0; adaptive_mutation_patience=3; adaptive_mutation_max_strength=3; actual_average_bitwidth=3.0000e+00; dropped_attn_modules=2; dropped_mlp_modules=2; max_cpu_memory_gb=5.70; max_gpu_memory_gb=2.70,outputs/experiments/screen_fixedstrength_tiny_max1_g20_o8_seed1
2026-06-15,screen_fixedstrength_tiny_max1_g20_o8_seed2,combined_depth_quant_search,TinyLlama/TinyLlama-1.1B-Chat-v1.0,depth0.125+quant3.0,20,8,wikitext2,1024,4096,kl,sdpa,float16,2,10.96,12.66,3.53,NVIDIA A40,44.99,16.00,completed,last_successful_step=final_evaluation; quant_weights_path=outputs/experiments/quant_db_tinyllama_qproj_bits234/quant_db/TinyLlama-1.1B-Chat-v1.0/3bit; drop_sparsity=0.125; target_bitwidth=3.0; active_quant_budget=1; joint_aware_mutation=0; joint_aware_probability=0; adaptive_mutation=0; adaptive_mutation_patience=3; adaptive_mutation_max_strength=3; actual_average_bitwidth=3.0000e+00; dropped_attn_modules=2; dropped_mlp_modules=2; max_cpu_memory_gb=5.69; max_gpu_memory_gb=2.70,outputs/experiments/screen_fixedstrength_tiny_max1_g20_o8_seed2
2026-06-15,thesis_fixedstrength_joint_mistral_s0.25_qproj3.0_g50_o16_seed0,combined_depth_quant_search,mistralai/Mistral-7B-v0.3,depth0.25+quant3.0,50,16,wikitext2,1024,8192,kl,sdpa,float16,0,11.51,11.99,20.88,NVIDIA A40,44.99,16.00,completed,last_successful_step=final_evaluation; quant_weights_path=outputs/experiments/quant_db_mistral_qproj_debug_bits234/quant_db/Mistral-7B-v0.3/3bit; drop_sparsity=0.25; target_bitwidth=3.0; active_quant_budget=1; joint_aware_mutation=0; joint_aware_probability=0; adaptive_mutation=0; adaptive_mutation_patience=3; adaptive_mutation_max_strength=3; actual_average_bitwidth=3.0000e+00; dropped_attn_modules=8; dropped_mlp_modules=8; max_cpu_memory_gb=16.00; max_gpu_memory_gb=14.34,outputs/experiments/thesis_fixedstrength_joint_mistral_s0.25_qproj3.0_g50_o16_seed0
