run_id,phase,generation,train_fitness,selection_train_fitness,wikitext2_ppl,train_ppl,bit_average,parent_bits,search_point
thesis_medium_quant_mistral_qproj3.0_g20_o16_seed2,generation,11,5.0545e-03,5.06e-03,5.94,5.33,3.0000e+00,1610612736,"[[2,2,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3]]"
thesis_medium_quant_mistral_qproj3.0_g20_o16_seed2,generation,12,5.0583e-03,5.05e-03,,,3.0000e+00,1610612736,"[[2,2,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3]]"
thesis_medium_quant_mistral_qproj3.0_g20_o16_seed2,generation,13,5.0507e-03,5.06e-03,,,3.0000e+00,1610612736,"[[2,2,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3]]"
thesis_medium_quant_mistral_qproj3.0_g20_o16_seed2,generation,14,5.0583e-03,5.05e-03,,,3.0000e+00,1610612736,"[[2,2,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3]]"
thesis_medium_quant_mistral_qproj3.0_g20_o16_seed2,generation,15,5.0507e-03,5.02e-03,,,3.0000e+00,1610612736,"[[2,2,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3]]"
thesis_medium_quant_mistral_qproj3.0_g20_o16_seed2,generation,16,5.0201e-03,5.02e-03,5.94,5.33,3.0000e+00,1610612736,"[[2,2,3,3,3,3,3,3,3,3,3,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3]]"
thesis_medium_quant_mistral_qproj3.0_g20_o16_seed2,generation,17,5.0163e-03,5.02e-03,,,3.0000e+00,1610612736,"[[2,2,3,3,3,3,3,3,3,3,3,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3]]"
thesis_medium_quant_mistral_qproj3.0_g20_o16_seed2,generation,18,5.0240e-03,5.02e-03,,,3.0000e+00,1610612736,"[[2,2,3,3,3,3,3,3,3,3,3,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3]]"
thesis_medium_quant_mistral_qproj3.0_g20_o16_seed2,generation,19,5.0201e-03,5.02e-03,,,3.0000e+00,1610612736,"[[2,2,3,3,3,3,3,3,3,3,3,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3]]"
thesis_medium_quant_mistral_qproj3.0_g20_o16_seed2,generation,20,5.0201e-03,5.02e-03,,,3.0000e+00,1610612736,"[[2,2,3,3,3,3,3,3,3,3,3,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3]]"
thesis_medium_quant_mistral_qproj3.0_g20_o16_seed2,final,,,,5.94,5.33,,,"[[2,2,3,3,3,3,3,3,3,3,3,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3]]"
