unix_time,cpu_memory_current_gb,gpu_memory_used_gb
1782755684,16.00,14.22
1782755689,15.93,14.28
1782755694,15.94,14.22
1782755699,15.92,14.22
1782755704,15.92,14.28
1782755709,15.92,14.28
1782755714,15.92,14.28
1782755720,15.92,14.28
1782755725,15.92,14.28
1782755730,15.92,14.28
1782755735,15.92,14.28
1782755740,15.92,14.28
1782755745,15.92,14.28
1782755750,15.92,14.28
1782755755,15.96,14.22
1782755760,15.94,14.28
1782755765,15.97,14.22
1782755770,15.97,14.22
1782755775,15.95,14.22
1782755780,15.94,14.22
1782755785,15.99,14.22
1782755791,15.99,14.22
1782755796,15.97,14.22
1782755801,15.97,14.28
1782755806,15.94,14.28
1782755811,15.94,14.28
1782755816,15.94,14.28
1782755821,15.94,14.28
1782755826,15.94,14.28
1782755831,15.94,14.28
1782755836,15.94,14.28
1782755841,15.94,14.28
1782755846,15.94,14.28
1782755851,15.94,14.28
1782755856,15.94,14.28
1782755862,15.97,14.22
1782755867,15.94,14.28
1782755872,15.97,14.22
1782755877,15.94,14.28
1782755882,15.94,14.22
1782755887,15.94,14.22
1782755892,15.97,14.22
1782755897,15.94,14.28
1782755902,16.00,14.22
1782755907,15.94,14.28
1782755912,15.94,14.28
1782755917,15.94,14.28
1782755923,15.94,14.28
1782755928,15.94,14.28
1782755933,15.94,14.28
1782755938,15.94,14.28
1782755943,15.94,14.28
1782755948,15.94,14.28
1782755953,15.94,14.28
1782755958,15.94,14.28
1782755963,15.94,14.28
