unix_time,cpu_memory_current_gb,gpu_memory_used_gb
1785365393,15.92,14.03
1785365399,15.92,13.97
1785365404,15.92,14.14
1785365409,15.92,13.97
1785365414,15.92,14.14
1785365419,15.92,14.27
1785365424,15.92,14.09
1785365429,15.92,14.09
1785365434,15.92,14.09
1785365439,15.92,14.09
1785365444,15.92,14.09
1785365449,15.92,14.09
1785365454,15.92,14.09
1785365460,15.92,14.09
1785365465,15.92,14.09
1785365470,15.92,14.09
1785365475,15.42,14.09
